,seller_id,last_transaction,recency_day,order_freq,gmv,aov,revenue,voucher_used,voucher_val,buyer_count,num_of_buyer_province,num_of_buyer_city,seller_category,cluster,cluster_name
3520,631a6312aa3096cbda28eb30,2023-06-15,200,2,211000,105500.0,1582,0,0.0,2,1,2,Mikro,1,Big Order Occasional Seller
3521,631a6312aa3096cbda28eb3e,2023-05-17,229,1,94630000,94630000.0,709725,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3524,631a6312aa3096cbda28eb56,2023-04-14,262,1,234432,234432.0,1758,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3527,631a6312aa3096cbda28eb8d,2023-06-21,194,2,25725000,12862500.0,192937,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3529,631a6312aa3096cbda28eba5,2023-01-17,349,2,161005500,80502750.0,1207541,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
3535,631a6312aa3096cbda28ec10,2023-06-23,192,1,38505060,38505060.0,288787,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
3537,631a6312aa3096cbda28ec2b,2023-01-26,340,1,4917000,4917000.0,36877,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
3538,631a6312aa3096cbda28ec35,2023-03-16,291,1,8491500,8491500.0,63686,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
3539,631a6312aa3096cbda28ec43,2023-02-08,327,1,77760,77760.0,583,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3543,631a6312aa3096cbda28ec71,2023-04-21,255,1,113770,113770.0,853,1,50000.0,1,1,1,Mikro,1,Big Order Occasional Seller
3544,631a63138755a8a9896224fc,2023-04-18,258,1,680000,680000.0,5100,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3568,631a63148755a8a9896225ab,2023-06-08,207,1,62998,62998.0,472,1,50000.0,1,1,1,Mikro,1,Big Order Occasional Seller
3577,631a63148755a8a989622617,2023-03-23,284,2,2226150,1113075.0,16695,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
3601,631a6314aa3096cbda28ee5d,2023-05-23,223,1,9990000,9990000.0,74925,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3606,631a6314aa3096cbda28ee99,2023-06-14,201,1,116500,116500.0,873,1,50000.0,1,1,1,Mikro,1,Big Order Occasional Seller
3611,631a6314aa3096cbda28eebb,2023-06-14,201,1,14250000,14250000.0,106875,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3613,631a6314aa3096cbda28eec1,2023-06-16,199,1,92000,92000.0,690,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
3620,631a63158755a8a9896227b3,2023-04-18,258,1,63000,63000.0,472,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3637,631a6315aa3096cbda28efa9,2023-04-19,257,1,7000000,7000000.0,52500,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3639,631a6315aa3096cbda28efc6,2023-06-06,209,1,800000,800000.0,6000,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3640,631a6315aa3096cbda28efd4,2023-01-12,354,1,48279450,48279450.0,362095,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
3645,631a6316aa3096cbda28f071,2023-02-04,331,1,321000,321000.0,2407,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3652,631a63178755a8a989622ada,2023-03-09,298,1,650000,650000.0,4875,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3656,631a6317aa3096cbda28f10b,2023-05-13,233,1,49990,49990.0,374,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3662,631a6317aa3096cbda28f158,2023-01-21,345,1,45480474,45480474.0,341103,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
3663,631a6317aa3096cbda28f186,2023-06-14,201,2,56900000,28450000.0,426750,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3672,631a63188755a8a989622d61,2023-06-13,202,1,5843040,5843040.0,43822,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
3673,631a6318aa3096cbda28f1f2,2023-03-04,303,1,196000,196000.0,1470,1,50000.0,1,1,1,Mikro,1,Big Order Occasional Seller
3683,631a631daa3096cbda28f986,2023-03-18,289,1,22549,22549.0,169,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3692,631a6562cdc00cf233d352c1,2023-03-10,297,1,100190969,100190969.0,751432,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
3701,631a6564cdc00cf233d35625,2023-03-07,300,1,46200000,46200000.0,346500,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3714,631a6565cdc00cf233d35854,2023-05-19,227,1,85800,85800.0,643,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3718,631a6565cdc00cf233d35892,2023-05-28,218,3,709602,236534.0,5321,0,0.0,2,2,2,Menengah,1,Big Order Occasional Seller
3743,631a6566cdc00cf233d35ada,2023-03-22,285,1,50599546,50599546.0,379496,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3789,631a6569cdc00cf233d361cf,2023-06-24,191,3,132162500,44054166.666666664,991218,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
3803,631a656bcdc00cf233d36350,2023-05-27,219,1,6054546,6054546.0,45409,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
3814,631a656ccdc00cf233d36428,2023-03-11,296,1,83431,83431.0,625,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3817,631a656ccdc00cf233d36452,2023-02-09,326,1,21315000,21315000.0,159862,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3819,631a656ccdc00cf233d36495,2023-06-22,193,3,22382595,7460865.0,167868,0,0.0,2,1,1,Mikro,1,Big Order Occasional Seller
3822,631a656ccdc00cf233d364bb,2023-03-04,303,1,10101250,10101250.0,75759,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3823,631a656ccdc00cf233d364d8,2023-06-15,200,1,128000,128000.0,960,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3850,631a66c08755a8a989633cc7,2023-03-03,304,1,9750018,9750018.0,73125,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
3860,631a66c28755a8a989633d7d,2023-04-23,253,1,96500,96500.0,723,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
3861,631a66c28755a8a989633d83,2023-04-22,254,1,12000000,12000000.0,90000,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
3878,631a66c98755a8a9896340c8,2023-04-19,257,1,180405,180405.0,1353,1,50000.0,1,1,1,Mikro,1,Big Order Occasional Seller
3915,631a66d58755a8a98963484c,2023-01-17,349,1,16500000,16500000.0,123750,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3919,631a66d58755a8a9896348bf,2023-03-14,293,2,384522,192261.0,2883,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
3921,631a66d58755a8a9896348dc,2023-05-20,226,3,4941985,1647328.3333333333,37064,0,0.0,2,2,2,Menengah,1,Big Order Occasional Seller
3922,631a66d58755a8a9896348f5,2023-03-08,299,1,79000,79000.0,592,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3946,631a66d88755a8a989634b16,2023-05-25,221,1,1877000,1877000.0,14077,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3974,631a66dd8755a8a989634e6a,2023-04-11,265,1,19990,19990.0,149,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3977,631a66dd8755a8a989634ea0,2023-04-13,263,1,310000,310000.0,2325,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3981,631a66de8755a8a989634f20,2023-01-13,353,1,12192224,12192224.0,91441,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
3990,631a67047476cace45390125,2023-04-01,275,2,143068360,71534180.0,1073012,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3993,631a67057476cace45390241,2023-05-11,235,1,112000,112000.0,840,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
3994,631a67057476cace45390269,2023-06-09,206,1,33880,33880.0,254,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
3998,631a67067476cace453902eb,2023-01-25,341,1,39990,39990.0,299,1,25000.0,1,1,1,Mikro,1,Big Order Occasional Seller
4000,631a67067476cace45390330,2023-04-12,264,1,94200,94200.0,706,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4009,631a67097476cace4539062e,2023-04-01,275,1,7302701,7302701.0,54770,0,0.0,1,1,1,Besar,1,Big Order Occasional Seller
4012,631a670a7476cace45390680,2023-03-10,297,1,66000,66000.0,495,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4013,631a670a7476cace4539068a,2023-03-31,276,1,414400,414400.0,3108,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4014,631a670a7476cace453906c9,2023-03-25,282,1,100000,100000.0,750,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4028,631a670e7476cace453909d8,2023-03-21,286,1,40001,40001.0,300,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4041,631a67127476cace45390d13,2023-04-07,269,2,108470310,54235155.0,813526,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4042,631a67127476cace45390d1b,2023-05-12,234,1,4557000,4557000.0,34177,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4054,631a67147476cace45390edc,2023-01-10,356,1,63492000,63492000.0,476190,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4070,631a67187476cace453911ef,2023-01-20,346,1,33500,33500.0,251,1,25000.0,1,1,1,Mikro,1,Big Order Occasional Seller
4076,631a67197476cace45391300,2023-06-21,194,1,38150000,38150000.0,286125,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4079,631a67197476cace45391338,2023-05-23,223,1,71120,71120.0,533,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4090,631a671c7476cace4539143f,2023-01-30,336,1,45000,45000.0,337,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4091,631a671c7476cace4539144d,2023-02-08,327,1,22000,22000.0,165,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4094,631a671d7476cace4539147d,2023-05-20,226,3,387900,129300.0,2907,0,0.0,3,2,2,Mikro,1,Big Order Occasional Seller
4100,631a671f7476cace45391552,2023-06-02,213,1,2963700,2963700.0,22227,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4113,631a67227476cace45391611,2023-06-14,201,1,13569750,13569750.0,101773,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4126,631a67297476cace453921ae,2023-01-30,336,1,12740000,12740000.0,95550,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4128,631a682ecdc00cf233d42ef1,2023-03-04,303,1,122500,122500.0,918,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4129,631a682ecdc00cf233d42efe,2023-04-18,258,1,122180,122180.0,916,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4138,631a682ecdc00cf233d42fc6,2023-01-20,346,1,63870,63870.0,479,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4142,631a682ecdc00cf233d43091,2023-05-09,237,1,28640000,28640000.0,214800,0,0.0,1,1,1,Besar,1,Big Order Occasional Seller
4146,631a682fcdc00cf233d4314c,2023-01-30,336,1,11181000,11181000.0,83857,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4147,631a682fcdc00cf233d43179,2023-06-12,203,2,140000,70000.0,1050,0,0.0,2,1,1,Mikro,1,Big Order Occasional Seller
4151,631a682fcdc00cf233d431ce,2023-06-12,203,1,165000,165000.0,1237,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4153,631a682fcdc00cf233d431dc,2023-03-15,292,1,24420000,24420000.0,183150,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4166,631a6830cdc00cf233d43480,2023-01-19,347,1,144000,144000.0,1080,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4167,631a6830cdc00cf233d43490,2023-03-01,306,1,2220000,2220000.0,16650,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4175,631a6831cdc00cf233d436b0,2023-05-11,235,2,107670000,53835000.0,807524,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4178,631a6831cdc00cf233d43783,2023-01-19,347,1,65000,65000.0,487,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4182,631a6832cdc00cf233d43970,2023-01-24,342,1,92160,92160.0,691,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4184,631a6832cdc00cf233d439b8,2023-06-24,191,1,14990,14990.0,112,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4186,631a6833cdc00cf233d439e8,2023-06-06,209,1,174000,174000.0,1305,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4187,631a6833cdc00cf233d43a1c,2023-03-17,290,3,288051660,96017220.0,2160386,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4189,631a6834cdc00cf233d43b71,2023-06-09,206,1,58880,58880.0,441,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4199,631a6834cdc00cf233d43d5e,2023-05-10,236,4,240393447,60098361.75,1802949,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
4206,631a6835cdc00cf233d43ec7,2023-03-15,292,1,152948898,152948898.0,1147116,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
4208,631a6835cdc00cf233d43f14,2023-01-07,359,1,58000,58000.0,435,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4213,631a6835cdc00cf233d43fc4,2023-02-15,320,1,387600,387600.0,2907,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4225,631a6837cdc00cf233d44355,2023-05-17,229,1,3700000,3700000.0,27750,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4232,631a6837cdc00cf233d443da,2023-04-26,250,1,68970,68970.0,517,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4237,631a6838cdc00cf233d44448,2023-02-11,324,1,110000,110000.0,825,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4241,631a6838cdc00cf233d4448c,2023-03-16,291,1,41850000,41850000.0,313875,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4250,631a683acdc00cf233d445c5,2023-03-21,286,1,46634000,46634000.0,349755,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4253,631a683bcdc00cf233d44694,2023-06-08,207,1,66000,66000.0,495,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4257,631a683ccdc00cf233d44718,2023-06-02,213,1,68000,68000.0,510,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4264,631a6840cdc00cf233d459a6,2023-04-21,255,1,67700,67700.0,507,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4268,631a697d7476cace453a6436,2023-06-13,202,1,44926140,44926140.0,336946,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4273,631a697e7476cace453a64e4,2023-03-23,284,1,124325550,124325550.0,932441,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
4275,631a697e7476cace453a6533,2023-04-06,270,1,57500,57500.0,431,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4278,631a697e7476cace453a6583,2023-03-23,284,1,109072,109072.0,818,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4288,631a697f7476cace453a6741,2023-04-13,263,3,66600000,22200000.0,499500,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4298,631a69807476cace453a6888,2023-05-24,222,1,10822500,10822500.0,81168,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4299,631a69807476cace453a6890,2023-02-15,320,1,743096875,743096875.0,1857742,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
4307,631a69827476cace453a6b00,2023-02-10,325,1,89000,89000.0,667,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4308,631a69827476cace453a6b12,2023-05-13,233,1,80000,80000.0,600,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4309,631a69837476cace453a6b5b,2023-06-13,202,1,84300,84300.0,632,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4313,631a69837476cace453a6b8a,2023-03-10,297,1,23213000,23213000.0,174097,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4320,631a69837476cace453a6c7c,2023-04-23,253,3,109280000,36426666.666666664,819600,0,0.0,2,2,2,Mikro,1,Big Order Occasional Seller
4325,631a69847476cace453a6d16,2023-03-22,285,2,90500000,45250000.0,678750,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4344,631a69877476cace453a6f2c,2023-05-31,215,2,46500000,23250000.0,348750,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4348,631a69877476cace453a6f3c,2023-04-09,267,1,4500000,4500000.0,33750,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4349,631a69877476cace453a6f5b,2023-01-31,335,1,1220000,1220000.0,9150,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4364,631a69897476cace453a7042,2023-05-31,215,1,5260000,5260000.0,39450,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4365,631a69897476cace453a7044,2023-05-09,237,2,96249477,48124738.5,721870,0,0.0,2,2,2,Menengah,1,Big Order Occasional Seller
4380,631a698b7476cace453a7192,2023-04-27,249,2,103230000,51615000.0,774225,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4384,631a698b7476cace453a7231,2023-05-31,215,2,17925390,8962695.0,134440,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4387,631a698b7476cace453a7271,2023-03-26,281,1,100000,100000.0,750,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4402,631a698d7476cace453a7366,2023-01-20,346,1,1088910,1088910.0,8166,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4421,631a69907476cace453a7562,2023-01-13,353,1,150001,150001.0,1125,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4424,631a69907476cace453a7570,2023-05-01,245,1,119536,119536.0,896,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4425,631a69907476cace453a7580,2023-05-10,236,2,146640,73320.0,1099,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4429,631a69907476cace453a75ce,2023-04-12,264,1,22977000,22977000.0,172327,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4430,631a69917476cace453a7606,2023-01-19,347,1,55422322,55422322.0,415667,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4447,631a69927476cace453a7718,2023-05-12,234,1,128910,128910.0,966,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4465,631a69947476cace453a791f,2023-04-18,258,1,7437000,7437000.0,55777,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4466,631a69957476cace453a7951,2023-01-31,335,1,164899999,164899999.0,1236749,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4485,631a6bb97476cace453bf021,2023-03-10,297,1,52910148,52910148.0,396826,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4494,631a6bbb7476cace453bf103,2023-04-25,251,4,18613336,4653334.0,139599,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4504,631a6bbf7476cace453bf1eb,2023-01-12,354,1,60600,60600.0,454,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4511,631a6bcb7476cace453bf4a0,2023-06-14,201,1,11373071,11373071.0,85298,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4515,631a6bcc7476cace453bf5ab,2023-03-14,293,2,44890508,22445254.0,336677,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4529,631a6bce7476cace453bf689,2023-04-25,251,1,44500,44500.0,333,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4531,631a6bce7476cace453bf6ba,2023-01-20,346,1,52000,52000.0,390,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4532,631a6bcf7476cace453bf6d7,2023-01-20,346,1,31135500,31135500.0,233516,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4535,631a6bd07476cace453bf73f,2023-05-21,225,1,74647500,74647500.0,559856,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4549,631a6bd27476cace453bf884,2023-05-19,227,1,17200000,17200000.0,129000,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4562,631a6bd47476cace453bf95c,2023-01-20,346,1,6000000,6000000.0,45000,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4574,631a6bd67476cace453bfa3d,2023-06-23,192,1,14907300,14907300.0,111804,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4578,631a6bd77476cace453bfa83,2023-02-11,324,1,150324326,150324326.0,1127432,0,0.0,1,1,1,Menengah,1,Big Order Occasional Seller
4579,631a6bd77476cace453bfa92,2023-03-28,279,1,12500000,12500000.0,93750,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4582,631a6bd77476cace453bfad8,2023-03-15,292,1,63000,63000.0,472,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
4592,631a6bd97476cace453bfb81,2023-03-22,285,1,12043500,12043500.0,90326,0,0.0,1,1,1,Kecil,1,Big Order Occasional Seller
4594,631a6bd97476cace453bfba2,2023-03-31,276,1,94128,94128.0,705,0,0.0,1,1,1,Mikro,1,Big Order Occasional Seller
